"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","protected","verified","description","updated","dataset"
"619466144","Leonard Boyd","leonardkklae","27","16","255","0","0","Tue Jun 26 22:18:47 +0000 2012",,"en",,"NEW ORLEANS","1",,,"http://a0.twimg.com/profile_images/3306195041/240b8117ecbf5e665092cf7ed5bfc1a6_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306195041/240b8117ecbf5e665092cf7ed5bfc1a6_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Vocalist/Choreogrpher/Songwriter Contact info pervlla7@gmail.com","2015-02-14 10:40:01","INT"
"619468845","Lissette Holloway","hollowaylddxc","23","21","253","0","0","Tue Jun 26 20:16:48 +0000 2012",,"en",,"Santiago Rep Dom","1",,,"http://a0.twimg.com/profile_images/2967763468/022d0550c255be0d72a4881832e71461_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2967763468/022d0550c255be0d72a4881832e71461_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#OFWGKTA. #TGOD. #TeaMesCuDi","2015-02-14 10:40:01","INT"
"619472899","Ernest Rush","ernestgxo","25","13","326","0","0","Tue Jun 26 22:22:03 +0000 2012",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3278159489/f0fa028d2fe43345154cdf49b03364b5_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3278159489/f0fa028d2fe43345154cdf49b03364b5_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Colege student,poet,huge sorts fan (OKC Thunder,San Diego Chargers,Texas Longhorns,Kentucky Wildcats) love God,family,chicken and women. #zeetism","2015-02-14 10:40:01","INT"
"619512380","Jammie Williams","jammiemrphi","29","19","303","0","0","Tue Jun 26 23:43:18 +0000 2012",,"en",,"indonesia, east java","1",,,"http://a0.twimg.com/profile_images/3278710538/3d8be7b573807215c1c9af134700b64a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3278710538/3d8be7b573807215c1c9af134700b64a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"619513437","Thersa Logan","thersaloganqhrl","26","21","269","0","0","Tue Jun 26 21:22:03 +0000 2012",,"en",,"GA Southern [The Real GSU]","1",,,"http://a0.twimg.com/profile_images/3295240493/f8e2cf3b7c4346f242dd5978ae044aab_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3295240493/f8e2cf3b7c4346f242dd5978ae044aab_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"ll","2015-02-14 10:40:01","INT"
"619522365","Magaly Wiley","wileyuzctu","25","19","302","0","0","Tue Jun 26 21:36:10 +0000 2012",,"en",,"Indonesia","1",,,"http://a0.twimg.com/profile_images/3003860228/cefa1d24d38a77c0986fd65eab337425_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3003860228/cefa1d24d38a77c0986fd65eab337425_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"`~ll of you, please  http//www.facebook.com/#!/bima.p.prasetya , oke!!~`","2015-02-14 10:40:01","INT"
"619525029","Jolanda Norris","norrisgpk","24","12","294","0","0","Tue Jun 26 21:40:33 +0000 2012",,"en",,"Manila | Phil.","1",,,"http://a0.twimg.com/profile_images/3301303315/1d30f198f877574b31dd1dbafd1e4e71_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301303315/1d30f198f877574b31dd1dbafd1e4e71_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#teamwolfgang #teamglfwag #teamofwgkta","2015-02-14 10:40:01","INT"
"619542769","Breann Duncan","duncanhbak","38","11","262","0","0","Wed Jun 27 00:32:24 +0000 2012",,"en",,"manila,philippines","1",,,"http://a0.twimg.com/profile_images/2987581679/6123c119d1587334f8cc3af561bb4a4f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2987581679/6123c119d1587334f8cc3af561bb4a4f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"G - vey utgoing","2015-02-14 10:40:01","INT"
"619552741","Maurice Clark","clarklfrb","20","19","257","0","0","Wed Jun 27 00:51:49 +0000 2012",,"en",,"North Carolina","1",,,"http://a0.twimg.com/profile_images/2913638471/8e8bdd71219ae461d9746bf3fafae512_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2913638471/8e8bdd71219ae461d9746bf3fafae512_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"The name is Sammantha, I'm a thrower fr WU. CCR major. love mybf!","2015-02-14 10:40:01","INT"
"619563674","Carroll Sanchez","carrollkqypm","35","21","270","0","0","Wed Jun 27 01:19:18 +0000 2012",,"en",,"headed up","1",,,"http://a0.twimg.com/profile_images/3004322129/b2d780ba61169e895f28f2401a5a90ca_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3004322129/b2d780ba61169e895f28f2401a5a90ca_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"im livin my life so i call it how i see it why would i want your f im ballinwitout yall","2015-02-14 10:40:01","INT"
"619564441","Denae Mejia","mejiazym","30","18","247","0","0","Wed Jun 27 01:12:18 +0000 2012",,"en",,"Brasil","1",,,"http://a0.twimg.com/profile_images/3185602245/335710ae591a80f4da36b0c8a3636e7e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3185602245/335710ae591a80f4da36b0c8a3636e7e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"619583763","Kevin Morin","kevinmorinfqgx","22","22","258","0","0","Tue Jun 26 23:24:09 +0000 2012",,"en",,"San Antonio, Texas","1",,,"http://a0.twimg.com/profile_images/3004056573/f565a68fae7031f84871c8e632811424_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3004056573/f565a68fae7031f84871c8e632811424_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"CEO/WOW Strategic Solutions to promote your brad, improve your skills in sales, service r teams and make a difference. Arts advocate. Inspired to serve Big!","2015-02-14 10:40:01","INT"
"619586346","Eda Michael","edamichaelue","30","11","258","0","0","Tue Jun 26 23:28:56 +0000 2012",,"en",,"Manado","1",,,"http://a0.twimg.com/profile_images/2998363713/074c430745820837e9f092584302112f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2998363713/074c430745820837e9f092584302112f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"TiBrother,,,","2015-02-14 10:40:01","INT"
"619588265","Agnes Lott","agneslottkb","28","13","276","0","0","Wed Jun 27 02:04:19 +0000 2012",,"en",,"Atlanta,Georgia","1",,,"http://a0.twimg.com/profile_images/3005301328/1c30e96a8d44e27c0f0c938944767305_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3005301328/1c30e96a8d44e27c0f0c938944767305_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#teamfollowback #eamscorpio teamdimples","2015-02-14 10:40:01","INT"
"619598059","Rosemary Mann","rosemarymannrm","18","18","276","0","0","Wed Jun 27 02:13:41 +0000 2012",,"en",,"Paris, France","1",,,"http://a0.twimg.com/profile_images/2965431383/ec994c54faee750fab27c0502d609a8b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2965431383/ec994c54faee750fab27c0502d609a8b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"619613905","Terrilyn Duffy","terrilynduffy","25","21","274","0","0","Wed Jun 27 02:41:43 +0000 2012",,"en",,"cachoeirinha","1",,,"http://a0.twimg.com/profile_images/3211715096/485a319719afcdab18e54203e8147938_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3211715096/485a319719afcdab18e54203e8147938_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"B pin : 26F28DE","2015-02-14 10:40:01","INT"
"619650419","Marg Wilder","wilderdwarf","26","16","278","0","0","Wed Jun 27 03:50:58 +0000 2012",,"en",,"Earth","1",,,"http://a0.twimg.com/profile_images/3008212092/e54bdfe97fd2922d6ac87adf6d323a36_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3008212092/e54bdfe97fd2922d6ac87adf6d323a36_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"me segue, qu eu te dou um doe ;)","2015-02-14 10:40:01","INT"
"619653817","Willian Jimenez","willianbpmui","27","17","311","0","0","Wed Jun 27 03:48:29 +0000 2012",,"en",,"Las Vegas","1",,,"http://a0.twimg.com/profile_images/3176500576/2f93097a5c97815b11f6423dfa9d1ff3_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3176500576/2f93097a5c97815b11f6423dfa9d1ff3_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"We develop, create, & deploy compelling free-to-play social games to a diverse audienc while providing brands with added value cotent & promotions.","2015-02-14 10:40:01","INT"
"619664425","Denisse Nguyen","denissepcm","24","26","276","0","0","Wed Jun 27 04:07:22 +0000 2012",,"en",,"WORLDWIDE!","1",,,"http://a0.twimg.com/profile_images/2969485036/30a0c818c81e0cb682fe4b6988427b83_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2969485036/30a0c818c81e0cb682fe4b6988427b83_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"WE ARE FANS OF FATEFLI AND LOVE HIS MUSIC WE COLLECT FAS AND HIGHLY ENCOURAGE YOU TO LSTEN TO HIM HE IS CRAZY TALENTED AND IS MAKING SERIOUS NOISE GO FATEFLI!","2015-02-14 10:40:01","INT"
"619668267","Idalia Foreman","foremangbmp","32","16","264","0","0","Wed Jun 27 02:02:20 +0000 2012",,"en",,"Maryland / DC  USA","1",,,"http://a0.twimg.com/profile_images/3004409518/29f9fd589174851daf9b93584bd98982_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3004409518/29f9fd589174851daf9b93584bd98982_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Goals Coach, Author, and Speaker; helping people reah ne heights and live their life without limits.","2015-02-14 10:40:01","INT"
"619683215","Stephaine Parks","parkszov","25","17","270","0","0","Wed Jun 27 04:50:59 +0000 2012",,"en",,"Jupiter.","1",,,"http://a0.twimg.com/profile_images/3296802184/b827541568db64588f9ae89538201552_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3296802184/b827541568db64588f9ae89538201552_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"619702965","Doretta Ferrell","dorettadynd","28","14","249","0","0","Wed Jun 27 03:02:08 +0000 2012",,"en",,"Toronto","1",,,"http://a0.twimg.com/profile_images/3236727788/3d3867decd6c9be766bb1f40725527cd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3236727788/3d3867decd6c9be766bb1f40725527cd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Crystal at HomeSav...Sgn Up to http://t.co/dqIxQKah. ree Membership! Daily deals on home decor & furniture - up to 70% off retail","2015-02-14 10:40:01","INT"
"619723557","Kimbery Bridges","kimberydxvwb","25","15","267","0","0","Wed Jun 27 03:37:22 +0000 2012",,"en",,"Los Angeles","1",,,"http://a0.twimg.com/profile_images/2950663806/437784ba57e4cd74618752ff908ce0a1_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2950663806/437784ba57e4cd74618752ff908ce0a1_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"tough ass kikay cick who dreams to work in the S NAVY!!!:D","2015-02-14 10:40:01","INT"
"619727032","Kaitlyn Mills","kaitlynnzl","25","14","269","0","0","Wed Jun 27 06:04:35 +0000 2012",,"en",,"Natal/Rn","1",,,"http://a0.twimg.com/profile_images/3191067782/2d0d1608939e425dea7e1d115c252482_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3191067782/2d0d1608939e425dea7e1d115c252482_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"619735156","Teri Albert","terialbertyykp","29","14","284","0","0","Wed Jun 27 06:19:46 +0000 2012",,"en",,"Houston but should be NEWYORK","1",,,"http://a0.twimg.com/profile_images/3303656739/4c2e0348bf7e185866e7395e16cd3a2b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3303656739/4c2e0348bf7e185866e7395e16cd3a2b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#team MODEL #teamBBM #teamjesus   I AM THE NEW FACE O @TOUCHESTUDIOS  IF YOU ARE LOOKING TO BOOK THESTUDIO..SET UP A SHOOT CONTACT ME.","2015-02-14 10:40:01","INT"
"619784136","Francis Owens","francisowensexw","26","9","299","0","0","Wed Jun 27 05:27:01 +0000 2012",,"en",,"In The Kitchen With Your Mom","1",,,"http://a0.twimg.com/profile_images/3309113850/ed59c00d4c1e79de1cf9af08d477ba16_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3309113850/ed59c00d4c1e79de1cf9af08d477ba16_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"160 Characters Ain't Enough Words To Describe M, But Just Know I'm #TeamFollowBack #TeamVirgo #TeamUF #TeamLoveable #YoungNFreshest So Follow !","2015-02-14 10:40:01","INT"
"619792617","Joel Nixon","joelrvt","27","25","306","0","0","Wed Jun 27 05:43:33 +0000 2012",,"en",,"London","1",,,"http://a0.twimg.com/profile_images/3186792472/20e88c54f01ea58e022a5b270ee7b670_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3186792472/20e88c54f01ea58e022a5b270ee7b670_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Xbox, PC and WP7 games designer, giving gams away and raising moneyfor charities through our games :D","2015-02-14 10:40:01","INT"
"619810380","Larry Glover","larrygloverux","26","15","274","0","0","Wed Jun 27 06:17:38 +0000 2012",,"en",,"Ribeirão Preto -SP","1",,,"http://a0.twimg.com/profile_images/2976642853/56386f336e497a8e30b3704a0839737d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2976642853/56386f336e497a8e30b3704a0839737d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Somos joven loucos,em um mundo onde os normais constroem bombs atômicas.","2015-02-14 10:40:01","INT"
"619839626","Krysta Mueller","krystamuelle","22","13","251","0","0","Wed Jun 27 09:35:07 +0000 2012",,"en",,"Yogykarta Istimewa","1",,,"http://a0.twimg.com/profile_images/3004892211/c71f3243a63a1a7ddbd199aa8f4eaf98_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3004892211/c71f3243a63a1a7ddbd199aa8f4eaf98_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"sillwaiting :)","2015-02-14 10:40:01","INT"
"619871782","Caryn Watson","carynwatsonwn","35","13","275","0","0","Wed Jun 27 10:21:03 +0000 2012",,"en",,"Everywhere","1",,,"http://a0.twimg.com/profile_images/3180155019/63f1276b2b4ff4961b05fd3fd261ba5c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3180155019/63f1276b2b4ff4961b05fd3fd261ba5c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"AutoaticFolowBackCrew @wallen8792 @bhauss88  @trickruiz   Offering Updates in Sports, Music, and Movies","2015-02-14 10:40:01","INT"
"619912196","Paulette Conrad","pauletteconra","19","13","263","0","0","Wed Jun 27 11:35:07 +0000 2012",,"en",,"Shrewsbury","1",,,"http://a0.twimg.com/profile_images/3246017179/e06c7f4f75387ab9222b87a9c907bdb2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3246017179/e06c7f4f75387ab9222b87a9c907bdb2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Work in a male prison, apple jnkie, writer, runner, can befound either in the gym or in Starbucks. Lives with my boyfriend and the cat. http://t.co/tBQgYDNW","2015-02-14 10:40:01","INT"
"619917749","Carin Shields","carinshieldseh","22","13","260","0","0","Wed Jun 27 11:43:21 +0000 2012",,"en",,"Cali","1",,,"http://a0.twimg.com/profile_images/3183665789/9b27939630678b4703e51d5e565aefea_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3183665789/9b27939630678b4703e51d5e565aefea_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"ImFernando, love meeting new people,I enjoy laughing ot loud with everyone","2015-02-14 10:40:01","INT"
"619976364","Angella Floyd","floydeiuu","28","13","247","0","0","Wed Jun 27 11:07:32 +0000 2012",,"en",,"Rio de Janeiro","1",,,"http://a0.twimg.com/profile_images/3307517261/62e7f238dd62cc9281959e461bfa157f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3307517261/62e7f238dd62cc9281959e461bfa157f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Aquariano típico, petista, corinthiano, paulisano de nascimento, mas carioca de alma e coração Um amante da vida!","2015-02-14 10:40:01","INT"
"620060059","Maranda Nielsen","marandanie","33","22","319","0","0","Wed Jun 27 14:45:06 +0000 2012",,"en",,"MNL","1",,,"http://a0.twimg.com/profile_images/3193573747/69fac59aef5ea39e2379e143a1275bac_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3193573747/69fac59aef5ea39e2379e143a1275bac_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"A dremr♥","2015-02-14 10:40:01","INT"
"620111964","Trisha Hull","hullwgo","37","21","294","0","0","Wed Jun 27 14:15:42 +0000 2012",,"en",,"Richmond, VA","1",,,"http://a0.twimg.com/profile_images/3234328904/5f0e0281435b71834c663ed5c77012ef_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3234328904/5f0e0281435b71834c663ed5c77012ef_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I like good gossip, good music and a god drink. Massive NFL fan #teamfollowack #teamandroid","2015-02-14 10:40:01","INT"
"620112188","Kelle Guzman","kellexygh","29","13","306","0","0","Wed Jun 27 15:55:55 +0000 2012",,"en",,"in map dotA v6.72f","1",,,"http://a0.twimg.com/profile_images/3212695709/063804572cb5e47405555f13be39877b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3212695709/063804572cb5e47405555f13be39877b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"PVRZ²º¹³, GDLIKE IN DOTA INDONESIA, TAK LESS DO MORE !","2015-02-14 10:40:01","INT"
"620137618","Lizabeth Rasmussen","lizabethrasmu","38","12","236","0","0","Wed Jun 27 16:23:10 +0000 2012",,"en",,"Virginia","1",,,"http://a0.twimg.com/profile_images/2991164025/78b9b6a14f8de9b277e2ff29456425f3_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2991164025/78b9b6a14f8de9b277e2ff29456425f3_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"620156433","Claretha Hyde","claretharpfkv","24","20","250","0","0","Wed Jun 27 15:09:25 +0000 2012",,"en",,"U.S.","1",,,"http://a0.twimg.com/profile_images/3235524830/28b602558f9c42822d13c46ccd3e6ea4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3235524830/28b602558f9c42822d13c46ccd3e6ea4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"so Aquela pessoa q pensa assim...ñ me jlgue...POis vc nem se quer me coonhece!! ...","2015-02-14 10:40:01","INT"
"620175784","Flossie Oneill","oneillhlxg","23","10","263","0","0","Wed Jun 27 17:10:47 +0000 2012",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3215775441/d61fdb71dc79d9b27d0192170c266c1f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3215775441/d61fdb71dc79d9b27d0192170c266c1f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"New to Twitter, just lookin for some ool friends! :)","2015-02-14 10:40:01","INT"
"620220804","Ward Morton","wardmortonmgxj","29","14","280","0","0","Wed Jun 27 16:32:07 +0000 2012",,"en",,"On The West Coast of FLoRiDA","1",,,"http://a0.twimg.com/profile_images/3214254770/dc96357fed176a1695d5635563fb3dbd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3214254770/dc96357fed176a1695d5635563fb3dbd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"620250979","Cuc Bradford","cucbradfordwner","37","20","290","0","0","Wed Jun 27 18:52:20 +0000 2012",,"en",,"Around Indonesian Timeline","1",,,"http://a0.twimg.com/profile_images/3174476313/0478c7baf854b1ac012a77b864ea9fb1_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3174476313/0478c7baf854b1ac012a77b864ea9fb1_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"h im kyla. uhala","2015-02-14 10:40:01","INT"
"620258805","Kelley Holt","kelleyholthb","31","15","261","0","0","Wed Jun 27 17:19:32 +0000 2012",,"en",,"Rio de Janeiro","1",,,"http://a0.twimg.com/profile_images/2955831286/c8faff3f193f495b733f8dd97ae6bd20_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2955831286/c8faff3f193f495b733f8dd97ae6bd20_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Sou Pensador.Somos todos uma ficção.Curto Rock e o Vascão.Desarme-se e SORRIA,faça uma canção.Descartes disse: Penso,logo existo.Acescento:EXISTOLOGO INSISTO.","2015-02-14 10:40:01","INT"
"620259574","Dominick Savage","dominickbt","24","12","245","0","0","Wed Jun 27 19:04:47 +0000 2012",,"en",,"Kolkata","1",,,"http://a0.twimg.com/profile_images/3005126922/ddf86ae578e03e60cb89b81dedfc105c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3005126922/ddf86ae578e03e60cb89b81dedfc105c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"620320700","Cyndy Stokes","cyndystokesen","24","9","264","0","0","Wed Jun 27 20:33:33 +0000 2012",,"en",,"Chesterfield, MA","1",,,"http://a0.twimg.com/profile_images/3233624738/78d1157a7bc048dea2213b0c5674f764_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3233624738/78d1157a7bc048dea2213b0c5674f764_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Re hai don't care ✌","2015-02-14 10:40:01","INT"
